time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/time_elapsed,time/total_timesteps,train/clip_range,train/loss,train/clip_fraction,train/n_updates,train/policy_gradient_loss,train/entropy_loss,train/learning_rate,train/approx_kl,train/explained_variance,train/value_loss,eval/mean_ep_length,eval/mean_reward
576,700.79,-4.85,681,1210,697344,0.2,0.008620237931609154,0.0,6800,-0.0006892205914482474,-1.6908408880233765,9.993036800000001e-05,0.00017928227,0.824108362197876,0.020576725900173187,,
576,699.59,-4.85,682,1211,698368,0.2,0.006615722086280584,0.0,6810,-0.0002856025705114007,-1.7130417108535767,9.99302656e-05,0.000104985374,0.7970815598964691,0.015755700506269933,,
576,700.67,-4.86,683,1212,699392,0.2,0.004698713775724173,0.0,6820,-0.0005364867858588696,-1.7259511590003966,9.993016320000001e-05,0.00021421065,0.844912052154541,0.012705524079501629,,
,,,,,700000,0.2,0.005650440696626902,0.0,6830,-0.0006911695702001453,-1.678316056728363,9.99300608e-05,0.00021902524,0.8692618757486343,0.01472406592220068,750.53,-4.83
549,700.67,-4.86,684,1275,700416,,,,,,,,,,,,
549,701.19,-4.86,685,1276,701440,0.2,0.00852433405816555,0.0,6840,-0.0009664006298407912,-1.7353670716285705,9.99299584e-05,0.00031215692,0.6888363063335419,0.02290231566876173,,
549,702.01,-4.86,686,1278,702464,0.2,0.007508731912821531,0.0,6850,-0.0001581647084094584,-1.7033448219299316,9.992985599999999e-05,0.00013820315,0.8029769062995911,0.01632817406207323,,
549,702.84,-4.86,687,1279,703488,0.2,0.005366072058677673,0.0,6860,-0.0003508246969431639,-1.76684467792511,9.992975360000001e-05,7.2568015e-05,0.8363537043333054,0.012615269515663385,,
550,703.68,-4.86,688,1280,704512,0.2,0.008096512407064438,0.0,6870,-0.0005038499133661389,-1.7379945039749145,9.992965120000001e-05,0.00010528002,0.7192597687244415,0.019374159537255763,,
550,703.48,-4.87,689,1281,705536,0.2,0.0019347334746271372,0.0,6880,-0.0008687325636856258,-1.6424891233444214,9.99295488e-05,0.0002042884,0.9012743458151817,0.007876410754397512,,
550,703.48,-4.87,690,1282,706560,0.2,0.011448565870523453,0.0,6890,-0.0003365047974511981,-1.6729610085487365,9.99294464e-05,8.461531e-05,0.6818217039108276,0.02744434904307127,,
551,705.63,-4.87,691,1283,707584,0.2,0.006566019728779793,0.0,6900,-0.000633193040266633,-1.6500534534454345,9.9929344e-05,0.00014545617,0.7053815126419067,0.01639132872223854,,
551,711.56,-4.86,692,1285,708608,0.2,0.002196283545345068,0.0,6910,-0.002325098868459463,-1.6840922951698303,9.99292416e-05,0.00076796,0.7988532930612564,0.0172991044819355,,
551,710.45,-4.86,693,1286,709632,0.2,0.005545393563807011,0.0,6920,-6.434028036892415e-05,-1.6855512022972108,9.99291392e-05,0.00021835434,0.8604377955198288,0.01310173636302352,,
551,710.6,-4.86,694,1287,710656,0.2,0.004194214474409819,0.0,6930,-0.0008331390097737312,-1.6701114892959594,9.99290368e-05,0.00023931084,0.8667302876710892,0.012579492852091789,,
552,712.1,-4.86,695,1288,711680,0.2,0.006015914957970381,0.0,6940,-0.00020307395607233047,-1.6768866181373596,9.992893440000001e-05,9.320467e-05,0.827318474650383,0.01506227059289813,,
552,712.64,-4.86,696,1289,712704,0.2,0.005094005726277828,0.0,6950,-0.0013267106842249632,-1.6979581236839294,9.9928832e-05,0.00034989114,0.8028259128332138,0.01748534943908453,,
552,709.06,-4.87,697,1291,713728,0.2,0.008055091835558414,0.0,6960,0.00019422397017478942,-1.7060655355453491,9.99287296e-05,0.00010628987,0.7774642556905746,0.01691611800342798,,
553,709.08,-4.87,698,1292,714752,0.2,0.006099052727222443,0.0,6970,-0.0006479867734014988,-1.7806720733642578,9.992862720000001e-05,0.00012444198,0.7741376459598541,0.01718640960752964,,
553,715.39,-4.86,699,1293,715776,0.2,0.016108570620417595,0.0,6980,-0.00039238231256604194,-1.6442081689834596,9.99285248e-05,9.249296e-05,0.5361538529396057,0.035784297809004786,,
553,716.02,-4.86,700,1294,716800,0.2,0.006220507435500622,0.0,6990,-0.0005640869727358222,-1.6826599836349487,9.992842240000001e-05,0.00012963702,0.8039323091506958,0.015308724157512188,,
553,709.24,-4.88,701,1295,717824,0.2,0.006159667391330004,0.0,7000,-0.0002421917859464884,-1.639949119091034,9.992832e-05,6.524997e-05,0.793090209364891,0.014390251599252224,,
554,711.84,-4.88,702,1297,718848,0.2,0.008015581406652927,0.0,7010,-0.00033973515965044496,-1.7290123105049133,9.992821760000001e-05,0.00012055965,0.781788170337677,0.01820139680057764,,
554,716.12,-4.87,703,1298,719872,0.2,0.007448090240359306,0.0,7020,-0.00031619074288755653,-1.7601702094078064,9.992811520000001e-05,7.06024e-05,0.8070204555988312,0.017746483162045478,,
554,717.19,-4.88,704,1299,720896,0.2,0.0054345158860087395,0.0,7030,-0.0009184516035020352,-1.6809862017631532,9.99280128e-05,0.00014613895,0.8220952749252319,0.015480977483093739,,
554,714.85,-4.88,705,1300,721920,0.2,0.0067037660628557205,0.0,7040,-0.00039505527820438147,-1.7693726062774657,9.99279104e-05,0.00011068833,0.8303842395544052,0.016127032227814198,,
555,715.32,-4.88,706,1302,722944,0.2,0.005533003248274326,0.0,7050,-0.0007151323836296797,-1.7911850452423095,9.9927808e-05,0.00032212946,0.830463096499443,0.014585955999791622,,
555,713.33,-4.88,707,1303,723968,0.2,0.007950052618980408,0.0,7060,-0.0005503584630787373,-1.7822604775428772,9.992770560000001e-05,0.0003241261,0.7565386295318604,0.01895432621240616,,
555,713.29,-4.87,708,1304,724992,0.2,0.006940041668713093,0.0,7070,-8.570740465074778e-05,-1.7209279775619506,9.99276032e-05,3.763713e-05,0.7953040152788162,0.015453333593904972,,
555,714.59,-4.87,709,1306,726016,0.2,0.009567374363541603,0.0,7080,-0.00018559684976935387,-1.6121945261955262,9.99275008e-05,6.62707e-05,0.7438428699970245,0.021147328801453112,,
556,714.43,-4.87,710,1307,727040,0.2,0.007861118763685226,0.0,7090,-0.0008722263388335705,-1.7176658749580382,9.992739840000001e-05,0.00012971286,0.7472332417964935,0.02101261615753174,,
556,712.51,-4.86,711,1308,728064,0.2,0.008756798692047596,0.0,7100,-0.0014930705190636217,-1.6829849004745483,9.9927296e-05,0.0003845003,0.7078696191310883,0.02408931776881218,,
556,713.64,-4.86,712,1310,729088,0.2,0.009318486787378788,0.0,7110,-0.0011272062547504902,-1.6220414876937865,9.99271936e-05,0.0003166368,0.7685839235782623,0.024396537244319914,,
556,714.14,-4.87,713,1311,730112,0.2,0.009241561405360699,0.0,7120,-0.0006943159503862261,-1.6869776725769043,9.99270912e-05,0.0002048692,0.692878246307373,0.023516479320824145,,
556,723.05,-4.87,714,1313,731136,0.2,0.009269250556826591,0.0,7130,-0.00013107731938362123,-1.677706515789032,9.992698880000001e-05,0.0001056426,0.7164163291454315,0.019840728864073752,,
557,717.76,-4.87,715,1314,732160,0.2,-0.0007493547163903713,0.0001953125,7140,-0.0027458488941192625,-1.6616355061531067,9.992688640000001e-05,0.0008044638,0.8231219053268433,0.012233340088278056,,
557,713.65,-4.88,716,1315,733184,0.2,0.00929220113903284,0.0,7150,0.00045521166175603865,-1.7106877326965333,9.9926784e-05,0.00050899154,0.7716380953788757,0.018728312849998475,,
557,717.12,-4.88,717,1317,734208,0.2,0.008110839873552322,0.0,7160,-0.0003483995562419295,-1.749527895450592,9.992668160000001e-05,0.00010339299,0.7333585023880005,0.018698220886290074,,
557,719.12,-4.88,718,1318,735232,0.2,0.0032856352627277374,0.0,7170,-0.0006533786887302995,-1.6396796584129334,9.99265792e-05,0.00019059714,0.8481746762990952,0.010320741776376962,,
557,723.25,-4.88,719,1319,736256,0.2,0.00671361293643713,0.0,7180,-0.0008196691982448101,-1.6432637214660644,9.99264768e-05,0.00021187688,0.7806978672742844,0.01777982972562313,,
557,720.25,-4.87,720,1321,737280,0.2,0.009999076835811138,0.0,7190,-0.000403885543346405,-1.712689709663391,9.99263744e-05,0.00020340487,0.7580952793359756,0.023554354161024093,,
558,723.62,-4.87,721,1322,738304,0.2,0.004455036483705044,0.0,7200,-0.0002755493856966496,-1.7132893204689026,9.992627200000002e-05,3.567303e-05,0.8821403831243515,0.0112081547267735,,
558,725.1,-4.87,722,1323,739328,0.2,0.0044859047047793865,0.0,7210,-0.0005637719063088298,-1.638961911201477,9.992616960000001e-05,0.00012026413,0.8977149426937103,0.012120567448437213,,
558,729.95,-4.86,723,1325,740352,0.2,0.007227384950965643,0.0,7220,-0.00029821491334587337,-1.6656723618507385,9.99260672e-05,0.00010639423,0.83954818546772,0.016211327351629733,,
558,733.18,-4.86,724,1326,741376,0.2,0.00722259609028697,0.0,7230,-0.0003638791502453387,-1.6205060720443725,9.99259648e-05,6.6685316e-05,0.8529888540506363,0.01659950762987137,,
559,734.79,-4.86,725,1327,742400,0.2,0.006749263033270836,0.0,7240,-0.0004649396287277341,-1.6968595147132874,9.992586240000001e-05,6.43463e-05,0.8122367560863495,0.016505805402994157,,
559,734.82,-4.85,726,1329,743424,0.2,0.00605477299541235,0.0,7250,-0.0007273146649822593,-1.5976401686668396,9.992576e-05,0.00016077195,0.8295339494943619,0.016648512147367,,
559,734.02,-4.85,727,1330,744448,0.2,0.006996264681220055,0.0,7260,-0.00012496928684413433,-1.6574891328811645,9.99256576e-05,7.833296e-05,0.838712677359581,0.015775252878665925,,
559,737.55,-4.85,728,1331,745472,0.2,0.005716726183891296,0.0,7270,-0.00021295511396601796,-1.6841699719429015,9.99255552e-05,2.9739342e-05,0.8470547199249268,0.013105130568146706,,
560,743.72,-4.84,729,1332,746496,0.2,0.007891062647104263,0.0,7280,-0.00047415032749995587,-1.6456799149513244,9.992545280000001e-05,0.00011540245,0.7735598087310791,0.018316269665956498,,
560,744.58,-4.85,730,1334,747520,0.2,0.008448143489658833,0.0,7290,-0.0006568071898072958,-1.5520729541778564,9.992535040000001e-05,0.00022290106,0.7739941775798798,0.0212319927290082,,
560,744.64,-4.85,731,1335,748544,0.2,0.005476636346429586,0.0,7300,-0.0006139115896075964,-1.6649520874023438,9.9925248e-05,0.00018947083,0.8350353837013245,0.014105310942977668,,
