rollout/ep_len_mean,time/time_elapsed,time/fps,time/total_timesteps,rollout/ep_rew_mean,time/iterations,train/clip_fraction,train/loss,train/clip_range,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/n_updates,train/learning_rate,train/approx_kl,train/explained_variance,eval/mean_ep_length,eval/mean_reward
592.6666666666666,36,785,28672,-4.75,28,0.0,0.007480943575501442,0.2,0.02172695454210043,-2.043858027458191,-0.0010195116512477398,270,0.00029999170559999997,0.00039702945,0.8110925108194351,,
593.1632653061224,37,789,29696,-4.755102040816326,29,0.0,0.011361731216311455,0.2,0.025568742863833906,-2.037865734100342,-0.0004347551323007792,280,0.0002999913984,0.00045328354,0.8332233130931854,,
596.66,38,793,30720,-4.76,30,0.0,0.013317912817001343,0.2,0.03106758464127779,-2.038894009590149,-0.0006478094030171633,290,0.00029999109119999997,0.00021780428,0.7543227225542068,,
606.0769230769231,39,796,31744,-4.769230769230769,31,0.0,0.009601565077900887,0.2,0.023684600554406642,-2.0303612470626833,-0.0005383250303566456,300,0.00029999078399999994,0.00022857724,0.6857929229736328,,
607.4150943396227,41,798,32768,-4.773584905660377,32,0.0,0.009704106487333775,0.2,0.022809066437184812,-2.034674596786499,-0.0005812012823298573,310,0.0002999904768,0.00021618995,0.7366197407245636,,
608.6727272727272,42,800,33792,-4.781818181818182,33,0.0,0.010191353037953377,0.2,0.025304565206170082,-2.039445686340332,-0.0008970531518571079,320,0.0002999901696,0.0003007537,0.7374615371227264,,
608.8947368421053,43,795,34816,-4.7894736842105265,34,0.0,0.005555757321417332,0.2,0.01469460716471076,-2.045213222503662,-0.0004954279167577625,330,0.00029998986239999995,0.00016383635,0.8590288907289505,,
604.8135593220339,45,796,35840,-4.796610169491525,35,0.0,0.007052070461213589,0.2,0.01801065169274807,-2.0483452320098876,-0.0008218564791604877,340,0.0002999895552,0.0002938065,0.8209979683160782,,
605.6833333333333,46,796,36864,-4.8,36,0.0,0.010290089063346386,0.2,0.022098996303975584,-2.055759882926941,-4.046703688800335e-05,350,0.00029998924799999995,7.9945254e-05,0.7314300537109375,,
608.6774193548387,47,792,37888,-4.790322580645161,37,0.0,0.017052948474884033,0.2,0.04132969044148922,-2.049357557296753,-0.0010664980160072445,360,0.00029998894079999997,0.00022610836,0.5484549105167389,,
607.1269841269841,49,792,38912,-4.777777777777778,38,0.0,0.0052517615258693695,0.2,0.015443779900670052,-2.0532605171203615,-0.00044933693716302513,370,0.00029998863359999994,0.00016625825,0.8045909106731415,,
609.4769230769231,50,793,39936,-4.769230769230769,39,0.0,0.015614049509167671,0.2,0.03942342363297939,-2.0569931983947756,-0.0010375704616308213,380,0.00029998832639999997,0.00031848124,0.6685633957386017,,
610.0597014925373,51,795,40960,-4.776119402985074,40,0.0,0.006506240926682949,0.2,0.02089608646929264,-2.0513136863708494,-0.0012820341158658265,390,0.0002999880192,0.0003776683,0.8100563436746597,,
610.0735294117648,53,791,41984,-4.779411764705882,41,0.0,0.006729154847562313,0.2,0.01931659337133169,-2.0508466005325316,-0.001209976291283965,400,0.00029998771199999996,0.00030778674,0.8441966474056244,,
607.6428571428571,54,790,43008,-4.785714285714286,42,0.0,0.006114157382398844,0.2,0.018187157809734344,-2.0458344221115112,-0.0008726748637855053,410,0.0002999874048,0.00022877549,0.8515469580888748,,
607.0555555555555,55,791,44032,-4.791666666666667,43,0.0,0.011069344356656075,0.2,0.02746777255088091,-2.054512596130371,-0.000606001727283001,420,0.00029998709759999995,0.00032770768,0.6878776550292969,,
609.5890410958904,56,791,45056,-4.794520547945205,44,0.0,0.004034035839140415,0.2,0.012555203214287759,-2.0539518117904665,-0.0008134199539199472,430,0.0002999867904,0.00030606746,0.8669073730707169,,
607.9733333333334,58,790,46080,-4.8,45,0.0,0.005928189493715763,0.2,0.01569898510351777,-2.0524696350097655,-0.0006093665841035544,440,0.00029998648319999995,0.00027537055,0.7936993986368179,,
609.1428571428571,59,792,47104,-4.792207792207792,46,0.0,0.00648584496229887,0.2,0.021898953057825566,-2.060653328895569,-0.001341593638062477,450,0.00029998617599999997,0.00043944246,0.7403166592121124,,
608.8227848101266,60,793,48128,-4.7974683544303796,47,0.0,0.005590543616563082,0.2,0.020686118118464946,-2.052715373039246,-0.00134978243149817,460,0.0002999858688,0.00086330966,0.7663286775350571,,
609.5625,61,794,49152,-4.8,48,0.0,0.004859510343521833,0.2,0.01780104376375675,-2.0593698978424073,-0.0016239210963249207,470,0.00029998556159999997,0.00068923057,0.809272050857544,,
609.0365853658536,63,793,50176,-4.804878048780488,49,0.0,0.004958991892635822,0.2,0.015092277433723211,-2.0536263942718507,-0.0006007951218634844,480,0.0002999852544,0.00032721332,0.8681958466768265,,
612.3253012048193,64,789,51200,-4.795180722891566,50,0.0,0.011329861357808113,0.2,0.026606117188930512,-2.0555832386016846,-0.00044566541910171507,490,0.00029998494719999996,0.00040381536,0.7443496882915497,,
609.8705882352941,66,787,52224,-4.8,51,0.0,0.016374526545405388,0.2,0.04036705568432808,-2.060859704017639,-0.0011902546044439077,500,0.00029998464,0.00046002597,0.6132402718067169,,
610.8045977011494,67,786,53248,-4.804597701149425,52,0.0,0.005402004346251488,0.2,0.01647357754409313,-2.0577792882919312,-0.0011721709510311485,510,0.00029998433279999995,0.0006938807,0.8404237031936646,,
614.0568181818181,69,786,54272,-4.806818181818182,53,0.0,0.010065208189189434,0.2,0.024746117182075977,-2.0576780319213865,-0.0006394425639882684,520,0.0002999840256,0.00028389244,0.69930100440979,,
615.2471910112359,70,786,55296,-4.808988764044944,54,0.0,0.007458530366420746,0.2,0.018586145155131815,-2.0508068799972534,-0.0006213156972080469,530,0.0002999837184,0.000268928,0.783881738781929,,
611.0,71,785,56320,-4.815217391304348,55,0.0,0.004885225091129541,0.2,0.017560149356722832,-2.0577812671661375,-0.001334581500850618,540,0.00029998341119999997,0.0008281869,0.8232806324958801,,
610.5806451612904,73,785,57344,-4.817204301075269,56,0.0,0.008282104507088661,0.2,0.025656985118985176,-2.0625805139541624,-0.0017986316699534655,550,0.000299983104,0.00079988624,0.7321734428405762,,
613.7052631578947,74,784,58368,-4.821052631578947,57,0.0,0.008027453906834126,0.2,0.01944021973758936,-2.0497726678848265,-0.00031145797111094,560,0.00029998279679999997,0.0002986368,0.8029103726148605,,
613.6354166666666,75,784,59392,-4.822916666666667,58,0.0,0.009209325537085533,0.2,0.025542617216706275,-2.0549797296524046,-0.0014029946411028504,570,0.0002999824896,0.0005261139,0.7417782545089722,,
613.6122448979592,77,783,60416,-4.826530612244898,59,0.0,0.007975604385137558,0.2,0.018542884849011898,-2.0551456451416015,-0.00016435334691777825,580,0.00029998218239999996,0.00014993688,0.792529821395874,,
612.34,78,784,61440,-4.83,60,0.0,0.00801441166549921,0.2,0.024168033711612226,-2.049706315994263,-0.0013170177582651377,590,0.0002999818752,0.0005154511,0.6935604810714722,,
611.21,79,784,62464,-4.83,61,0.0,0.005589770153164864,0.2,0.015492722298949957,-2.036761736869812,-0.0004410111345350742,600,0.000299981568,0.0004999142,0.8315755128860474,,
612.56,80,785,63488,-4.83,62,0.0,0.008941050618886948,0.2,0.022915539890527727,-2.0541709899902343,-0.0008826531236991286,610,0.0002999812608,0.00032662216,0.7382358312606812,,
610.56,81,787,64512,-4.83,63,0.0,0.007461461238563061,0.2,0.020390205457806586,-2.0447801828384398,-0.0009161993861198425,620,0.00029998095359999995,0.00041500112,0.7719131857156754,,
613.42,83,788,65536,-4.84,64,0.0,0.0026394249871373177,0.2,0.014830676466226577,-2.031769561767578,-0.0017584709101356566,630,0.00029998064639999997,0.0008794891,0.8329588323831558,,
614.69,84,787,66560,-4.82,65,0.0,0.011806735768914223,0.2,0.02831186670809984,-2.0391881465911865,-0.0008426794549450279,640,0.00029998033919999994,0.0005621483,0.7216656506061554,,
616.37,85,786,67584,-4.82,66,0.0,0.022044841200113297,0.2,0.0489683348685503,-2.040501022338867,-0.0005025894148275256,650,0.00029998003199999996,0.0002313825,0.5611159801483154,,
610.87,87,786,68608,-4.83,67,0.0,0.007567340508103371,0.2,0.02092343382537365,-2.0230393171310426,-0.0007734120124951005,660,0.0002999797248,0.00033241318,0.767257809638977,,
607.3,88,786,69632,-4.85,68,0.0,0.006766567938029766,0.2,0.021153389662504195,-2.041689324378967,-0.001357482885941863,670,0.00029997941759999996,0.00037929945,0.7783963978290558,,
605.64,89,785,70656,-4.87,69,0.0,0.005041501019150019,0.2,0.01635910980403423,-2.0316217660903932,-0.0012786173028871417,680,0.0002999791104,0.00074825727,0.8394436240196228,,
605.05,91,784,71680,-4.88,70,0.0,0.007390933111310005,0.2,0.021595877408981324,-2.030184435844421,-0.0009781207889318466,690,0.00029997880319999995,0.00019629172,0.7665582299232483,,
604.12,92,782,72704,-4.88,71,0.0,0.00858281459659338,0.2,0.02082070391625166,-2.043044662475586,-0.0005809868802316487,700,0.000299978496,0.0007839506,0.7311695218086243,,
601.73,94,783,73728,-4.88,72,0.0,0.006979123689234257,0.2,0.019730038195848464,-2.0423972368240357,-0.000863445783033967,710,0.00029997818879999995,0.00031234266,0.7382244765758514,,
599.85,95,783,74752,-4.88,73,0.0,0.004815289750695229,0.2,0.013191386498510838,-2.0363231658935548,-0.0003705618204548955,720,0.00029997788159999997,0.00021297333,0.8311647772789001,,
606.3,96,782,75776,-4.87,74,0.0,0.016240563243627548,0.2,0.037022114545106885,-2.0229648113250733,-0.000610579876229167,730,0.0002999775744,0.00019291334,0.6275181174278259,,
605.87,97,784,76800,-4.88,75,0.0,0.0030298586934804916,0.2,0.015204118937253952,-2.023346519470215,-0.0016037088120356203,740,0.00029997726719999996,0.00056212035,0.8279821276664734,,
607.91,99,784,77824,-4.89,76,0.0,0.0057322317734360695,0.2,0.01603353042155504,-2.046905446052551,-0.0008359041530638933,750,0.00029997696,0.0005342893,0.857208862900734,,
605.81,100,786,78848,-4.9,77,0.0,0.007064800709486008,0.2,0.02090357057750225,-2.0370941400527953,-0.001094895915593952,760,0.00029997665279999996,0.0004307548,0.7976577579975128,,
609.52,101,786,79872,-4.9,78,0.0,0.009179607965052128,0.2,0.025079657882452012,-2.0414173364639283,-0.0010818315669894219,770,0.0002999763456,0.00035750336,0.7182858288288116,,
611.13,103,783,80896,-4.9,79,0.0,0.0051063597202301025,0.2,0.019155980087816715,-2.0458629608154295,-0.0018045544158667326,780,0.00029997603839999995,0.0008120952,0.764822244644165,,
610.83,105,778,81920,-4.9,80,0.0,0.004381939768791199,0.2,0.012289541680365801,-2.0554455518722534,-0.000510775507427752,790,0.0002999757312,0.00028126838,0.8512098342180252,,
613.09,106,779,82944,-4.9,81,0.0,0.007431813981384039,0.2,0.02156445346772671,-2.0470754146575927,-0.0012608648277819157,800,0.000299975424,0.0004629431,0.7952127456665039,,
612.06,107,780,83968,-4.9,82,0.0,0.005858070217072964,0.2,0.018455857038497926,-2.038834261894226,-0.0013473450671881437,810,0.00029997511679999997,0.0005126836,0.746029794216156,,
613.89,109,779,84992,-4.9,83,0.0,0.005543089006096125,0.2,0.014712192583829165,-2.0451617002487184,-0.0003238330944441259,820,0.0002999748096,0.00026099285,0.8180329501628876,,
616.65,110,779,86016,-4.9,84,0.0,0.007460201624780893,0.2,0.021123713813722134,-2.031226563453674,-0.000992778385989368,830,0.00029997450239999996,0.000259076,0.8048916459083557,,
619.14,111,779,87040,-4.9,85,0.0,0.006498204544186592,0.2,0.020280044712126254,-2.028208589553833,-0.0014921220950782298,840,0.0002999741952,0.00043218245,0.7882118672132492,,
618.32,113,778,88064,-4.91,86,0.0,0.010234481655061245,0.2,0.031522494927048686,-2.0388029336929323,-0.0020611150190234183,850,0.00029997388799999996,0.00062023377,0.6381693780422211,,
617.25,114,777,89088,-4.91,87,0.0,0.006311876233667135,0.2,0.014778811670839786,-2.0485719203948975,-0.00018589412793517112,860,0.0002999735808,0.000414739,0.8416670113801956,,
616.58,116,776,90112,-4.91,88,0.0,0.002599635161459446,0.2,0.01699703875929117,-2.05392644405365,-0.0022069331724196674,870,0.0002999732736,0.0005795547,0.8245375603437424,,
611.14,117,776,91136,-4.91,89,0.0,0.008723903447389603,0.2,0.020241884142160417,-2.047458124160767,-0.0004999049007892609,880,0.0002999729664,0.0005967305,0.8220284283161163,,
604.89,118,776,92160,-4.91,90,0.0,0.006434094626456499,0.2,0.02017018459737301,-2.0543569803237913,-0.0011130730621516705,890,0.0002999726592,0.0002965461,0.8059382289648056,,
604.98,119,777,93184,-4.9,91,0.0,0.014764569699764252,0.2,0.04090147241950035,-2.0303290605545046,-0.001805178658105433,900,0.00029997235199999997,0.0005303683,0.6774027347564697,,
605.43,121,778,94208,-4.9,92,0.0,0.006789928302168846,0.2,0.017867549695074557,-2.036536955833435,-0.0006412008311599493,910,0.0002999720448,0.00047495577,0.8060035556554794,,
605.21,122,779,95232,-4.9,93,0.0,0.006987086031585932,0.2,0.01622492987662554,-2.044384574890137,-0.0004302926128730178,920,0.00029997173759999996,0.00024279754,0.8242821246385574,,
606.51,123,780,96256,-4.9,94,0.0,0.012607425451278687,0.2,0.029490457847714424,-2.046496939659119,-0.0008088034112006426,930,0.0002999714304,0.00020592875,0.7225048542022705,,
606.18,124,781,97280,-4.9,95,0.0,0.005176185164600611,0.2,0.01535012824460864,-2.048769211769104,-0.0006548869889229536,940,0.0002999711232,0.00017131376,0.821450337767601,,
604.63,125,782,98304,-4.9,96,0.0,0.01025991328060627,0.2,0.026358562335371972,-2.044295310974121,-0.0006643603090196847,950,0.000299970816,0.0002670425,0.7735337764024734,,
606.74,126,783,99328,-4.91,97,0.0,0.005833227653056383,0.2,0.01994903739541769,-2.0385662794113157,-0.0013267424423247577,960,0.00029997050879999995,0.00040107488,0.8200545012950897,,
,,,100000,,,0.0,0.006144476588815451,0.2,0.0203533124178648,-2.034481406211853,-0.0012789332075044512,970,0.0002999702016,0.00055860396,0.7998369634151459,626.38,-4.83
602.79,180,556,100352,-4.92,98,,,,,,,,,,,,
604.14,181,558,101376,-4.92,99,0.0,0.007805927190929651,0.2,0.02085840106010437,-2.0346832036972047,-0.0006948188878595829,980,0.00029996989439999995,0.00073008885,0.7932431399822235,,
606.45,182,560,102400,-4.92,100,0.0,0.006697414442896843,0.2,0.022303716093301774,-2.031712770462036,-0.00162749954033643,990,0.00029996958719999997,0.0009749359,0.7214974761009216,,
606.84,184,561,103424,-4.92,101,0.0,0.008432990871369839,0.2,0.023468939960002898,-2.0399394035339355,-0.0012365049449726939,1000,0.00029996928,0.0009187768,0.6814872920513153,,
607.36,185,563,104448,-4.92,102,0.0,0.00959362369030714,0.2,0.02558932565152645,-2.031879734992981,-0.0009593416471034288,1010,0.00029996897279999996,0.00065481686,0.6735251247882843,,
606.97,186,565,105472,-4.92,103,0.0,0.004350035451352596,0.2,0.019419687800109386,-2.0222053289413453,-0.0018109036143869161,1020,0.0002999686656,0.0010100137,0.7668151408433914,,
605.63,187,567,106496,-4.92,104,0.0,0.007232125382870436,0.2,0.019586930982768536,-2.0254540920257567,-0.0007253643125295639,1030,0.00029996835839999996,0.0007831387,0.7793073058128357,,
608.67,189,568,107520,-4.91,105,0.0,0.0009114136919379234,0.2,0.018600964359939097,-2.0181766748428345,-0.0032826452516019344,1040,0.0002999680512,0.0012895674,0.831036388874054,,
604.29,190,569,108544,-4.92,106,0.0,0.012651249766349792,0.2,0.0357589166611433,-2.007903742790222,-0.0018218568409793078,1050,0.00029996774399999995,0.0013360268,0.6947717368602753,,
603.11,191,571,109568,-4.92,107,0.0,0.0051450468599796295,0.2,0.02115382980555296,-2.022051954269409,-0.001916970987804234,1060,0.0002999674368,0.0019482598,0.7371481657028198,,
602.5,193,572,110592,-4.92,108,0.0,0.006505697034299374,0.2,0.020413491874933243,-2.017808365821838,-0.0012628770666196943,1070,0.0002999671296,0.0025124077,0.7938882410526276,,
602.47,194,574,111616,-4.92,109,0.0,0.006065530702471733,0.2,0.029104859754443168,-2.007220220565796,-0.0024720542598515747,1080,0.00029996682239999997,0.002073906,0.5869434773921967,,
602.9,195,576,112640,-4.92,110,0.0,0.004945177584886551,0.2,0.015215292666107416,-1.9998865127563477,-0.0001372724771499634,1090,0.0002999665152,0.0010107667,0.7960824817419052,,
602.79,196,577,113664,-4.92,111,0.0,0.003438966814428568,0.2,0.013554116990417243,-1.9906391739845275,-0.0012460874859243631,1100,0.00029996620799999996,0.00085922406,0.8639367669820786,,
601.27,197,579,114688,-4.91,112,0.0,0.0069379666820168495,0.2,0.022758007422089575,-1.9866422414779663,-0.0014253302942961454,1110,0.0002999659008,0.0010051621,0.8087578415870667,,
600.8,199,581,115712,-4.91,113,0.00048828125,-0.000778459943830967,0.2,0.01984811294823885,-1.9781542658805846,-0.003966928692534566,1120,0.00029996559359999996,0.003368774,0.7712894827127457,,
603.49,200,582,116736,-4.91,114,0.00107421875,0.004466495011001825,0.2,0.013503025565296412,-1.9751153469085694,-0.0009661768097430467,1130,0.0002999652864,0.003443628,0.8401749730110168,,
597.65,201,584,117760,-4.91,115,0.0,0.009424170479178429,0.2,0.021516278386116028,-1.9815351009368896,-0.00012951076496392488,1140,0.0002999649792,0.00042689114,0.6631343066692352,,
601.15,202,585,118784,-4.91,116,0.0,0.005783808417618275,0.2,0.017561579868197442,-1.9761421918869018,-0.0009950000792741775,1150,0.000299964672,0.00032009615,0.8163234144449234,,
601.26,204,587,119808,-4.91,117,0.0,0.005804977845400572,0.2,0.021458898857235908,-1.9489458799362183,-0.001583004673011601,1160,0.0002999643648,0.000746903,0.7521359920501709,,
602.97,205,588,120832,-4.91,118,0.0,0.006414701230823994,0.2,0.01777338869869709,-1.943429696559906,-0.0007421285612508654,1170,0.00029996405759999997,0.00049748144,0.8371777832508087,,
602.48,206,589,121856,-4.91,119,0.0,0.0038482313975691795,0.2,0.015089721232652665,-1.953658366203308,-0.001400387438479811,1180,0.0002999637504,0.00073288224,0.8449316918849945,,
603.96,208,589,122880,-4.91,120,0.0,0.004810181446373463,0.2,0.02326217610388994,-1.959394598007202,-0.002459882665425539,1190,0.00029996344319999996,0.0016609618,0.7142354249954224,,
607.57,209,590,123904,-4.91,121,0.0,0.0005069482140243053,0.2,0.013873384054750203,-1.9402247428894044,-0.0020449142903089523,1200,0.000299963136,0.001631195,0.855596512556076,,
608.75,210,592,124928,-4.91,122,0.0,0.007878145202994347,0.2,0.025898696668446065,-1.9500007629394531,-0.0016068547498434781,1210,0.0002999628288,0.0015271731,0.716461181640625,,
605.27,212,593,125952,-4.9,123,9.765625e-05,0.001878312323242426,0.2,0.017053280770778657,-1.9597291350364685,-0.002218095329590142,1220,0.0002999625216,0.0011557345,0.8195851594209671,,
608.68,213,595,126976,-4.9,124,0.0,0.009281505830585957,0.2,0.02536991089582443,-1.9438597440719605,-0.0011324069811962545,1230,0.0002999622144,0.0009770282,0.786816731095314,,
610.51,214,596,128000,-4.89,125,0.0,0.021349867805838585,0.2,0.048982701078057286,-1.9416994214057923,-0.0010212521417997777,1240,0.0002999619072,0.0007359114,0.5340459644794464,,
611.52,215,598,129024,-4.89,126,0.0,0.005802673287689686,0.2,0.02161521725356579,-1.935370182991028,-0.0016007449943572284,1250,0.00029996159999999994,0.0006481756,0.770846351981163,,
614.35,216,599,130048,-4.89,127,9.765625e-05,0.0021892408840358257,0.2,0.015249306708574295,-1.927959930896759,-0.002000414882786572,1260,0.00029996129279999997,0.0012205716,0.8495138585567474,,
616.53,218,601,131072,-4.88,128,0.0,0.007267683278769255,0.2,0.021148127131164075,-1.9091010689735413,-0.0008357194252312184,1270,0.00029996098559999994,0.0006763349,0.8454342484474182,,
619.06,219,602,132096,-4.88,129,9.765625e-05,0.005240150727331638,0.2,0.021829087659716605,-1.9221016883850097,-0.0018302482087165118,1280,0.00029996067839999996,0.0011156593,0.7739406228065491,,
620.05,220,604,133120,-4.88,130,0.0,0.0068726870231330395,0.2,0.01615463923662901,-1.9099167466163636,-0.00016539496136829256,1290,0.0002999603712,0.0004874069,0.7922345101833344,,
622.94,221,605,134144,-4.88,131,0.000390625,-0.0002864706330001354,0.2,0.016154873464256526,-1.8843265771865845,-0.0033020566450431945,1300,0.00029996006399999996,0.00200357,0.8013272732496262,,
625.18,223,606,135168,-4.87,132,0.0,0.006749792490154505,0.2,0.02116842344403267,-1.8854756355285645,-0.001088854856789112,1310,0.0002999597568,0.0020411182,0.7674487680196762,,
625.52,224,606,136192,-4.87,133,0.0,0.00639836210757494,0.2,0.02049718163907528,-1.9062641859054565,-0.0010861994931474328,1320,0.00029995944959999995,0.00077339716,0.7060126960277557,,
625.93,225,607,137216,-4.86,134,0.0,0.004688632674515247,0.2,0.01947922483086586,-1.9063378930091859,-0.0016653781291097402,1330,0.0002999591424,0.00074468437,0.7667996883392334,,
625.6,227,608,138240,-4.86,135,0.0,0.007048731669783592,0.2,0.02956665065139532,-1.8795055747032166,-0.0019785536685958506,1340,0.00029995883519999994,0.0008986606,0.6696758568286896,,
627.65,228,609,139264,-4.85,136,0.003515625,0.006838412955403328,0.2,0.02305762656033039,-1.9191529393196105,-0.0016679538995958865,1350,0.00029995852799999997,0.002272839,0.7673725187778473,,
625.68,229,610,140288,-4.85,137,0.00029296875,0.006043381057679653,0.2,0.018899838253855706,-1.9215074896812439,-0.0011752004851587118,1360,0.0002999582208,0.0014399982,0.8695779293775558,,
624.22,231,611,141312,-4.85,138,0.0,0.005449648015201092,0.2,0.018734496273100375,-1.923584508895874,-0.001231944910250604,1370,0.00029995791359999996,0.0007432596,0.8235896825790405,,
624.0,232,612,142336,-4.84,139,0.0,0.004512060433626175,0.2,0.017396425269544123,-1.9355682611465455,-0.0016295136418193578,1380,0.0002999576064,0.0009868434,0.8699193596839905,,
623.02,233,613,143360,-4.84,140,0.0,0.007251937408000231,0.2,0.02312452681362629,-1.9266327023506165,-0.0013075616210699082,1390,0.00029995729919999996,0.0007031766,0.755431741476059,,
623.1,234,614,144384,-4.82,141,0.0,0.010173781774938107,0.2,0.026393977738916875,-1.946841561794281,-0.0006093465257436037,1400,0.000299956992,0.0007954077,0.7443507313728333,,
621.46,235,616,145408,-4.82,142,0.0,0.00683610700070858,0.2,0.029699144698679448,-1.9510664343833923,-0.00305940427351743,1410,0.00029995668479999995,0.0015956771,0.7574549913406372,,
