rollout/ep_len_mean,time/iterations,time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/explained_variance,train/entropy_loss,train/learning_rate,train/policy_gradient_loss,train/clip_fraction,train/approx_kl,train/value_loss,train/n_updates,train/loss,train/clip_range,eval/mean_reward,eval/mean_ep_length
576.5217391304348,26,717,37,26624,-4.8478260869565215,0.6152002513408661,-2.0760848760604858,9.999744000000002e-05,-0.0003223586827516556,0.0,3.7777063e-05,0.037851855903863904,250,0.01727159693837166,0.2,,
579.6382978723404,27,718,38,27648,-4.851063829787234,0.6165412068367004,-2.076435589790344,9.999733760000001e-05,-0.000252725079189986,0.0,2.3738481e-05,0.025920018553733826,260,0.01210006419569254,0.2,,
579.1836734693877,28,719,39,28672,-4.857142857142857,0.6434016525745392,-2.0765925645828247,9.99972352e-05,-0.00011499423999339342,0.0,1.1503347e-05,0.04044748172163963,270,0.019448986276984215,0.2,,
579.54,29,716,41,29696,-4.86,0.7653102874755859,-2.0764330863952636,9.99971328e-05,-0.00018024803139269353,0.0,1.3928628e-05,0.030899181216955184,280,0.013986884616315365,0.2,,
583.1153846153846,30,720,42,30720,-4.865384615384615,0.6965316236019135,-2.0771746397018434,9.999703040000001e-05,-0.00013252688804641367,0.0,7.80652e-06,0.025679956749081613,290,0.01220904104411602,0.2,,
584.5471698113207,31,717,44,31744,-4.867924528301887,0.7108301520347595,-2.076551389694214,9.9996928e-05,-0.0004910961200948804,0.0,3.3787102e-05,0.025397038087248802,300,0.011267244815826416,0.2,,
589.6363636363636,32,721,45,32768,-4.8545454545454545,0.7269175946712494,-2.076402497291565,9.999682560000001e-05,-0.0004384988220408559,0.0,4.9358234e-05,0.02690716814249754,310,0.011955372989177704,0.2,,
589.421052631579,33,726,46,33792,-4.859649122807017,0.6914978921413422,-2.075543522834778,9.99967232e-05,-0.0002859968459233642,0.0,2.6755151e-05,0.03236818425357342,320,0.015201777219772339,0.2,,
587.6949152542373,34,730,47,34816,-4.864406779661017,0.7748394161462784,-2.075549292564392,9.999662080000001e-05,-8.447603322565555e-05,0.0,1.7506536e-05,0.021699970215559007,330,0.010453986935317516,0.2,,
584.1147540983607,35,734,48,35840,-4.868852459016393,0.714756429195404,-2.0749470949172975,9.99965184e-05,-0.00015200289199128746,0.0,1.6648672e-05,0.023458292707800865,340,0.011082012206315994,0.2,,
584.2380952380952,36,734,50,36864,-4.873015873015873,0.7539224475622177,-2.0747345685958862,9.9996416e-05,-0.00035765417851507664,0.0,3.5903533e-05,0.02491864878684282,350,0.011269178241491318,0.2,,
583.140625,37,733,51,37888,-4.875,0.7636171132326126,-2.0740235328674315,9.999631360000001e-05,-0.00019883359782397748,0.0,3.2895245e-05,0.02292690463364124,360,0.010633328929543495,0.2,,
586.1212121212121,38,727,53,38912,-4.863636363636363,0.694958508014679,-2.0736156463623048,9.99962112e-05,-0.00041177673265337946,0.0,3.0039693e-05,0.0350861269980669,370,0.016038095578551292,0.2,,
586.2388059701492,39,729,54,39936,-4.865671641791045,0.7383971214294434,-2.073480248451233,9.999610880000001e-05,-0.0002041918458417058,0.0,2.4493318e-05,0.026140418834984303,380,0.011908968910574913,0.2,,
588.2173913043479,40,732,55,40960,-4.869565217391305,0.7962560951709747,-2.07286651134491,9.99960064e-05,-0.0004951782524585724,0.0,5.429925e-05,0.022355957329273222,390,0.009833548218011856,0.2,,
588.7887323943662,41,734,57,41984,-4.873239436619718,0.7951635271310806,-2.0710941791534423,9.9995904e-05,-0.000714310898911208,0.0,0.00010125415,0.01772910598665476,400,0.007184216752648354,0.2,,
588.7534246575342,42,737,58,43008,-4.876712328767123,0.6474045813083649,-2.068481469154358,9.999580160000001e-05,-0.0008751063724048436,0.0,0.0001518883,0.031860362738370895,410,0.013337134383618832,0.2,,
590.8513513513514,43,734,59,44032,-4.878378378378378,0.7600619345903397,-2.0667306184768677,9.99956992e-05,-0.0006067173089832067,0.0,0.00012261298,0.022109849937260152,420,0.00953145232051611,0.2,,
591.8026315789474,44,737,61,45056,-4.881578947368421,0.8266082853078842,-2.065375304222107,9.99955968e-05,-6.906252820044756e-05,0.0,3.9532024e-05,0.013460222724825143,430,0.005798604339361191,0.2,,
591.1558441558442,45,741,62,46080,-4.883116883116883,0.7216826975345612,-2.06359806060791,9.99954944e-05,-0.00019661483820527793,0.0,3.1861826e-05,0.02808417659252882,440,0.013286873698234558,0.2,,
595.746835443038,46,739,63,47104,-4.8734177215189876,0.8400343805551529,-2.064398002624512,9.999539200000001e-05,-0.0002500420436263084,0.0,3.46179e-05,0.01513628102838993,450,0.00669060880318284,0.2,,
595.225,47,739,65,48128,-4.875,0.7157275378704071,-2.06322066783905,9.999528960000001e-05,-0.0007113822037354111,0.0,9.6048345e-05,0.027766936086118223,460,0.011738543398678303,0.2,,
595.1951219512196,48,742,66,49152,-4.878048780487805,0.7727043032646179,-2.062809371948242,9.99951872e-05,-0.00020802557701244951,0.0,4.875107e-05,0.023870020546019076,470,0.011141480877995491,0.2,,
597.1666666666666,49,742,67,50176,-4.869047619047619,0.7412717938423157,-2.0622828006744385,9.999508480000001e-05,-0.00021291004959493874,0.0,3.91216e-05,0.024520896002650262,480,0.01131920050829649,0.2,,
595.0930232558139,50,737,69,51200,-4.872093023255814,0.744587242603302,-2.0599227428436278,9.99949824e-05,-0.0007586780935525894,0.0,0.00011618575,0.029963558539748192,490,0.012572349049150944,0.2,,
596.3908045977012,51,737,70,52224,-4.873563218390805,0.7830242961645126,-2.055649161338806,9.999488e-05,-0.0007183880545198918,0.0,0.00018141925,0.021269170753657817,500,0.008834071457386017,0.2,,
595.7528089887641,52,737,72,53248,-4.876404494382022,0.7574438750743866,-2.055535316467285,9.999477760000001e-05,-0.0003531819442287087,0.0,5.2716e-05,0.023982168920338155,510,0.010703378356993198,0.2,,
596.2637362637363,53,740,73,54272,-4.8791208791208796,0.8060703277587891,-2.0542607069015504,9.999467520000002e-05,-7.112161256372929e-05,0.0,2.2763794e-05,0.021778672002255917,520,0.010394783690571785,0.2,,
594.3333333333334,54,742,74,55296,-4.881720430107527,0.8002172410488129,-2.0545962333679197,9.999457280000001e-05,-0.00018505679909139872,0.0,2.2239052e-05,0.022920090518891812,530,0.010530907660722733,0.2,,
595.1170212765958,55,742,75,56320,-4.882978723404255,0.6618780791759491,-2.0537378787994385,9.99944704e-05,-9.219686035066843e-05,0.0,1.0922842e-05,0.03113491050899029,540,0.015025385655462742,0.2,,
595.96875,56,739,77,57344,-4.885416666666667,0.7801152765750885,-2.0539849042892455,9.9994368e-05,-0.00030884069856256245,0.0,1.845014e-05,0.019797800667583944,550,0.008603694848716259,0.2,,
595.469387755102,57,741,78,58368,-4.887755102040816,0.7299539148807526,-2.054140901565552,9.99942656e-05,-7.495612371712923e-05,0.0,2.5686051e-05,0.023076935112476347,560,0.011075105518102646,0.2,,
596.1515151515151,58,743,79,59392,-4.888888888888889,0.8328209817409515,-2.054665446281433,9.99941632e-05,-0.00010234201326966285,0.0,1.6308157e-05,0.016325941495597362,570,0.007807038724422455,0.2,,
595.71,59,743,81,60416,-4.89,0.7550221532583237,-2.054724335670471,9.99940608e-05,-0.00010605670977383851,0.0,1.7830986e-05,0.020128118991851806,580,0.00955275073647499,0.2,,
594.87,60,742,82,61440,-4.89,0.8344112783670425,-2.0566438913345335,9.99939584e-05,-0.00024268466513603925,0.0,2.50038e-05,0.018035276047885417,590,0.008293285965919495,0.2,,
595.07,61,741,84,62464,-4.89,0.7813027054071426,-2.055224585533142,9.999385600000001e-05,-0.00019411272369325162,0.0,1.8554565e-05,0.020104622654616832,600,0.009347662329673767,0.2,,
593.8,62,742,85,63488,-4.89,0.7696438878774643,-2.0549409866333006,9.99937536e-05,-0.00011875545606017112,0.0,1.6973296e-05,0.020694600604474544,610,0.009893904440104961,0.2,,
598.29,63,742,86,64512,-4.89,0.7940024435520172,-2.057914638519287,9.99936512e-05,-0.000124135660007596,0.0,1.208426e-05,0.02130963895469904,620,0.010059745982289314,0.2,,
597.98,64,743,88,65536,-4.87,0.7710505723953247,-2.0565220594406126,9.999354880000001e-05,-0.00017625021282583476,0.0,1.7142738e-05,0.023596896417438985,630,0.010934527032077312,0.2,,
599.38,65,743,89,66560,-4.87,0.6593717336654663,-2.0559398889541627,9.99934464e-05,-0.00028342935256659986,0.0,2.5912072e-05,0.04083054810762406,640,0.01810622587800026,0.2,,
600.97,66,741,91,67584,-4.86,0.7286221385002136,-2.0567023754119873,9.9993344e-05,-8.747903630137443e-05,0.0,2.3295754e-05,0.026641691848635674,650,0.012724894098937511,0.2,,
602.76,67,740,92,68608,-4.86,0.7792714387178421,-2.0568322420120237,9.99932416e-05,-0.00025738622061908243,0.0,3.146351e-05,0.020136807300150394,660,0.009293405339121819,0.2,,
603.68,68,741,93,69632,-4.88,0.8151660561561584,-2.0547906398773192,9.999313920000001e-05,-0.00015733330510556698,0.0,1.8420396e-05,0.019796947576105596,670,0.00917027983814478,0.2,,
604.48,69,741,95,70656,-4.88,0.7949156612157822,-2.0556917428970336,9.999303680000001e-05,-0.00030232479330152275,0.0,4.0439307e-05,0.0231648463755846,680,0.010452802293002605,0.2,,
604.37,70,742,96,71680,-4.88,0.7427403926849365,-2.052184534072876,9.99929344e-05,-0.00012994464486837387,0.0,2.0287349e-05,0.019000842608511447,690,0.008890948258340359,0.2,,
602.41,71,742,97,72704,-4.88,0.7355932295322418,-2.052922987937927,9.9992832e-05,-0.0001737524406053126,0.0,1.460209e-05,0.021155785769224167,700,0.009938787668943405,0.2,,
601.58,72,743,99,73728,-4.9,0.8105150312185287,-2.0509113311767577,9.99927296e-05,-0.00023108427412807942,0.0,4.417682e-05,0.016682576201856137,710,0.007646631915122271,0.2,,
601.58,73,743,100,74752,-4.9,0.7739818096160889,-2.050253081321716,9.99926272e-05,-0.00020571774803102016,0.0,2.6790134e-05,0.018067667819559576,720,0.008341889828443527,0.2,,
606.89,74,744,101,75776,-4.91,0.7268465757369995,-2.048288679122925,9.999252480000001e-05,-0.00025916100712493063,0.0,2.2266468e-05,0.021473990567028523,730,0.009388964623212814,0.2,,
607.59,75,745,103,76800,-4.91,0.7831134051084518,-2.046482872962952,9.99924224e-05,-0.00021213211584836245,0.0,3.175193e-05,0.02531754393130541,740,0.011437064036726952,0.2,,
606.85,76,745,104,77824,-4.92,0.8305179178714752,-2.0450984954833986,9.999232000000001e-05,-0.0003981795394793153,0.0,6.4568536e-05,0.0167676467448473,750,0.007130657322704792,0.2,,
608.03,77,746,105,78848,-4.92,0.8513804823160172,-2.0426151514053346,9.99922176e-05,-0.00046272783074527977,0.0,0.00010276021,0.01683730147778988,760,0.007257414981722832,0.2,,
606.89,78,746,106,79872,-4.92,0.7840541154146194,-2.040010619163513,9.99921152e-05,-0.0002664163475856185,0.0,5.746883e-05,0.02208226379007101,770,0.010073045268654823,0.2,,
610.67,79,747,108,80896,-4.92,0.7623098194599152,-2.0374982595443725,9.99920128e-05,-0.0006432655267417431,0.0,0.00012110098,0.021175508573651313,780,0.008325392380356789,0.2,,
614.99,80,747,109,81920,-4.91,0.8137637674808502,-2.0331809759140014,9.99919104e-05,-0.0005428038304671646,0.0,0.00014722091,0.016573569364845754,790,0.006885114125907421,0.2,,
617.39,81,747,110,82944,-4.91,0.7343128025531769,-2.028495955467224,9.999180800000001e-05,-0.0004665569169446826,0.0,0.00011593773,0.024490975961089134,800,0.010536447167396545,0.2,,
612.45,82,748,112,83968,-4.91,0.810563251376152,-2.0294234991073608,9.99917056e-05,-0.0002809688216075301,0.0,6.4426626e-05,0.017442258819937707,810,0.0076967403292655945,0.2,,
614.6,83,748,113,84992,-4.91,0.8352269977331161,-2.0253937005996705,9.999160320000001e-05,-0.0005914169363677501,0.0,0.00014223356,0.017814783193171025,820,0.007138484623283148,0.2,,
614.26,84,749,114,86016,-4.91,0.8127960115671158,-2.0217329025268556,9.99915008e-05,-1.8397625535726547e-05,0.0,4.1840423e-05,0.021518317982554436,830,0.010234268382191658,0.2,,
617.53,85,750,116,87040,-4.92,0.7966790497303009,-2.021043634414673,9.99913984e-05,-0.0002609202638268471,0.0,4.618283e-05,0.01777192745357752,840,0.007969355210661888,0.2,,
614.2,86,750,117,88064,-4.92,0.780072420835495,-2.0227933883666993,9.9991296e-05,-0.0001262192614376545,0.0,4.1063875e-05,0.019940904155373574,850,0.00923733226954937,0.2,,
609.75,87,751,118,89088,-4.92,0.7711412161588669,-2.022863507270813,9.99911936e-05,-0.0005767515394836664,0.0,7.6269615e-05,0.022156229615211485,860,0.00857499148696661,0.2,,
609.05,88,752,119,90112,-4.92,0.7973402291536331,-2.0233960151672363,9.999109120000001e-05,-0.00014811286237090827,0.0,6.367068e-05,0.019330093823373317,870,0.009176253341138363,0.2,,
605.09,89,753,120,91136,-4.92,0.8065551519393921,-2.021442198753357,9.99909888e-05,-0.0006719326716847718,0.0,0.00011291372,0.018865788541734218,880,0.0076476759277284145,0.2,,
606.82,90,753,122,92160,-4.92,0.7814203053712845,-2.021769142150879,9.99908864e-05,-0.000777575746178627,0.0,0.0001922163,0.028430064022541047,890,0.01216830499470234,0.2,,
605.15,91,754,123,93184,-4.92,0.6167571544647217,-2.025581693649292,9.999078400000001e-05,-0.0002078065648674965,0.0,7.770199e-05,0.050967535749077794,900,0.02352527529001236,0.2,,
606.01,92,755,124,94208,-4.92,0.8234880715608597,-2.024897241592407,9.99906816e-05,-0.0006539185007568449,0.0,0.0001160152,0.01708293557167053,910,0.006780523806810379,0.2,,
606.69,93,755,126,95232,-4.92,0.7652877420186996,-2.0276499509811403,9.99905792e-05,-0.00018351287581026555,0.0,8.556951e-05,0.017240233719348907,920,0.00784208346158266,0.2,,
611.19,94,755,127,96256,-4.92,0.8134964406490326,-2.0289843797683718,9.99904768e-05,-0.00013405694626271724,0.0,3.712077e-05,0.015208072308450938,930,0.0071667092852294445,0.2,,
610.47,95,755,128,97280,-4.92,0.7725314348936081,-2.0273803234100343,9.999037440000001e-05,-0.00035255514085292817,0.0,3.4540833e-05,0.014745953772217036,940,0.0062266383320093155,0.2,,
609.81,96,755,130,98304,-4.91,0.7292674481868744,-2.0270341634750366,9.999027200000001e-05,-0.00032920222729444505,0.0,3.4522614e-05,0.03089330215007067,950,0.014159497804939747,0.2,,
610.3,97,756,131,99328,-4.92,0.828223928809166,-2.023990535736084,9.99901696e-05,-0.0006086116190999746,0.0,0.00011077389,0.01608834257349372,960,0.0063201868906617165,0.2,,
,,,,100000,,0.7827582210302353,-2.0204437732696534,9.999006720000001e-05,-0.0002574822399765253,0.0,6.2631676e-05,0.022989978641271593,970,0.010505025275051594,0.2,-4.84,644.45
609.2,98,522,191,100352,-4.92,,,,,,,,,,,,
607.07,99,524,193,101376,-4.92,0.8136985301971436,-2.0224666833877563,9.99899648e-05,-0.00038235601969063284,0.0,5.6732213e-05,0.02336794063448906,980,0.010471448302268982,0.2,,
604.91,100,526,194,102400,-4.92,0.8074071854352951,-2.0216132402420044,9.99898624e-05,-0.0007406903430819511,0.0,8.0475525e-05,0.02147077489644289,990,0.00870369654148817,0.2,,
607.08,101,528,195,103424,-4.92,0.8125379085540771,-2.0192771911621095,9.998976e-05,-0.00024773646146059036,0.0,0.000112640555,0.021015691943466662,1000,0.009715599939227104,0.2,,
610.47,102,530,196,104448,-4.92,0.837638720870018,-2.0127249240875242,9.998965760000001e-05,-0.00020063801202923058,0.0,6.450387e-05,0.0170974662527442,1010,0.0075182365253567696,0.2,,
609.09,103,532,197,105472,-4.92,0.7958045154809952,-2.0048511028289795,9.998955520000001e-05,-0.00041441924404352906,0.0,5.2360585e-05,0.01835352648049593,1020,0.008119364269077778,0.2,,
609.84,104,534,199,106496,-4.92,0.7464296817779541,-2.009694981575012,9.99894528e-05,-0.00014136554673314095,0.0,3.1098316e-05,0.027173509076237678,1030,0.01256821770220995,0.2,,
612.13,105,536,200,107520,-4.92,0.8200195729732513,-2.0076457977294924,9.99893504e-05,-0.0004912740085273981,0.0,4.737673e-05,0.022719453275203704,1040,0.009637206792831421,0.2,,
606.41,106,538,201,108544,-4.93,0.8534320294857025,-2.0079459667205812,9.9989248e-05,-0.00038951684255152943,0.0,8.0893165e-05,0.016909579560160638,1050,0.007237690966576338,0.2,,
606.32,107,539,202,109568,-4.93,0.8170436471700668,-2.0155818939208983,9.99891456e-05,-0.0006452193018049001,0.0,0.00013558811,0.01978108733892441,1060,0.008198772557079792,0.2,,
606.24,108,541,204,110592,-4.93,0.8082921504974365,-2.015045952796936,9.998904320000001e-05,-0.00032982942648231985,0.0,9.029376e-05,0.019504131004214286,1070,0.008543891832232475,0.2,,
607.96,109,542,205,111616,-4.93,0.7771178036928177,-2.0164647817611696,9.99889408e-05,-0.0006902201101183891,0.0,0.00013509311,0.022493477165699004,1080,0.009466102346777916,0.2,,
609.99,110,544,206,112640,-4.93,0.8751361891627312,-2.0160488367080687,9.998883840000001e-05,-0.00028019556775689126,0.0,0.000107254076,0.010567914042621852,1090,0.004317800514400005,0.2,,
609.13,111,545,208,113664,-4.93,0.7897954136133194,-2.0212319612503054,9.9988736e-05,-0.0005601783748716116,0.0,9.298534e-05,0.018655013479292392,1100,0.007225537672638893,0.2,,
611.18,112,546,209,114688,-4.92,0.7600558698177338,-2.016917872428894,9.99886336e-05,-9.384327568113804e-05,0.0,3.0386436e-05,0.02494936976581812,1110,0.011396314948797226,0.2,,
613.77,113,547,211,115712,-4.92,0.7865470200777054,-2.0221736669540404,9.998853120000001e-05,-0.0004811675986275077,0.0,0.00012342853,0.022467238083481788,1120,0.009829442948102951,0.2,,
616.63,114,549,212,116736,-4.91,0.8276423364877701,-2.0268234729766847,9.99884288e-05,-0.0006091243121773005,0.0,0.00020397449,0.0184103662148118,1130,0.0075329504907131195,0.2,,
613.76,115,550,213,117760,-4.9,0.811853289604187,-2.031363821029663,9.998832640000001e-05,-9.608694817870855e-05,0.0,6.327557e-05,0.020414679683744906,1140,0.009871513582766056,0.2,,
612.29,116,551,215,118784,-4.9,0.7361660599708557,-2.029974937438965,9.9988224e-05,-0.0005120024783536792,0.0,5.3802913e-05,0.026021664217114448,1150,0.01128067821264267,0.2,,
615.36,117,552,216,119808,-4.9,0.7442381978034973,-2.0293468713760374,9.998812160000001e-05,-0.0001799297984689474,0.0,2.6635535e-05,0.021650329045951367,1160,0.009656737558543682,0.2,,
617.58,118,554,217,120832,-4.89,0.7593141347169876,-2.031669521331787,9.998801920000001e-05,-0.0001761139719747007,0.0,1.8654799e-05,0.024215347319841384,1170,0.011318880133330822,0.2,,
614.8,119,556,219,121856,-4.89,0.797295331954956,-2.027849245071411,9.99879168e-05,-0.00032906546257436273,0.0,3.9532082e-05,0.018567277677357198,1180,0.008096525445580482,0.2,,
615.39,120,557,220,122880,-4.89,0.8197846412658691,-2.0268909215927122,9.99878144e-05,-0.00010923077352344989,0.0,1.9317376e-05,0.019068267196416855,1190,0.008186563849449158,0.2,,
614.94,121,558,221,123904,-4.89,0.8273863792419434,-2.0243091106414797,9.9987712e-05,-0.0007303487276658416,0.0,0.00010706595,0.020911308564245702,1200,0.00834270752966404,0.2,,
617.14,122,558,223,124928,-4.89,0.8513025790452957,-2.0280092000961303,9.998760960000001e-05,-0.00020975143415853382,0.0,8.382322e-05,0.016878055036067964,1210,0.007723693735897541,0.2,,
615.7,123,559,225,125952,-4.88,0.8648126423358917,-2.030656409263611,9.998750720000001e-05,-0.00011268748203292489,0.0,2.466829e-05,0.014596666023135186,1220,0.00672537088394165,0.2,,
616.45,124,560,226,126976,-4.88,0.6798194050788879,-2.027628254890442,9.99874048e-05,-0.00017786212265491486,0.0,2.5682151e-05,0.028610354661941527,1230,0.013032243587076664,0.2,,
618.66,125,560,228,128000,-4.9,0.83685602247715,-2.0330976247787476,9.998730240000001e-05,-0.0004626868758350611,0.0,5.1082752e-05,0.016343535482883455,1240,0.006910101976245642,0.2,,
617.85,126,561,229,129024,-4.91,0.8241225481033325,-2.0306305170059202,9.99872e-05,-9.375277440994977e-05,0.0,3.4916622e-05,0.016120526008307934,1250,0.007483749650418758,0.2,,
621.7,127,562,231,130048,-4.91,0.8548038601875305,-2.0338297843933106,9.99870976e-05,-0.0005817340221256018,0.0,5.9316808e-05,0.011739175766706467,1260,0.004458056762814522,0.2,,
621.12,128,564,232,131072,-4.91,0.8095612823963165,-2.0314034938812258,9.99869952e-05,-0.0005633072229102254,0.0,9.474886e-05,0.013647917099297047,1270,0.005399474408477545,0.2,,
621.97,129,565,233,132096,-4.91,0.8008138835430145,-2.038689064979553,9.998689280000001e-05,-0.00022401711903512477,0.0,4.787621e-05,0.017435069382190704,1280,0.007230542600154877,0.2,,
621.97,130,566,234,133120,-4.91,0.8360585719347,-2.0361924886703493,9.998679040000001e-05,-0.00011309299152344466,0.0,3.2912358e-05,0.014906929340213537,1290,0.007006070110946894,0.2,,
623.13,131,567,236,134144,-4.91,0.8475009948015213,-2.0325884580612184,9.9986688e-05,-0.0005271121393889189,0.0,4.99484e-05,0.01354621583595872,1300,0.005195578094571829,0.2,,
625.46,132,569,237,135168,-4.9,0.8208392858505249,-2.030667018890381,9.998658560000001e-05,-2.3424066603183748e-05,0.0,2.8343056e-05,0.019400440715253355,1310,0.008984213694930077,0.2,,
628.88,133,570,238,136192,-4.9,0.7936672866344452,-2.033449149131775,9.99864832e-05,-0.00020645454060286283,0.0,3.0702853e-05,0.02064054161310196,1320,0.009655673056840897,0.2,,
628.0,134,571,240,137216,-4.89,0.7965357005596161,-2.0286635398864745,9.99863808e-05,-0.00043931209947913887,0.0,2.9205345e-05,0.01694005252793431,1330,0.006418085657060146,0.2,,
623.22,135,572,241,138240,-4.88,0.7815139591693878,-2.0299448013305663,9.99862784e-05,-0.00012845485471189023,0.0,3.0982716e-05,0.02602616883814335,1340,0.012342846021056175,0.2,,
625.23,136,573,242,139264,-4.87,0.8120709210634232,-2.0328908205032348,9.9986176e-05,-0.00024767681024968625,0.0,2.383365e-05,0.022398789785802363,1350,0.010045904666185379,0.2,,
624.68,137,575,243,140288,-4.87,0.8704300373792648,-2.0289151430130006,9.998607360000001e-05,-0.00015278677456080912,0.0,2.7369359e-05,0.01660764589905739,1360,0.00765831395983696,0.2,,
623.55,138,576,245,141312,-4.87,0.8497795164585114,-2.0292199850082397,9.99859712e-05,-0.0002750843996182084,0.0,2.734724e-05,0.016967939399182796,1370,0.00761842867359519,0.2,,
627.0,139,578,246,142336,-4.86,0.83880515396595,-2.029263234138489,9.99858688e-05,-0.00024882182478904726,0.0,3.104552e-05,0.01781596764922142,1380,0.0079950001090765,0.2,,
